product_id,total_reviews,avg_rating,high_risk_reviews,high_risk_rate,avg_risk_score,total_helpful_votes,main_issue,recommended_action
B00V913AXS,3,4.333333333333333,0,0.0,36.333333333333336,0,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B097545V9C,3,4.0,0,0.0,36.333333333333336,2,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B07NCXVDD4,3,4.333333333333333,0,0.0,36.333333333333336,1,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B002MLDTN0,3,3.6666666666666665,1,33.33333333333333,36.333333333333336,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01E3MF6KE,10,3.6,2,20.0,36.3,17,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07LCF4BK5,4,3.75,0,0.0,36.25,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07NVTT4JS,4,4.25,0,0.0,36.25,2,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B007VXJK6E,5,4.4,1,20.0,36.2,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08L5KN7X4,15,4.133333333333334,3,20.0,36.06666666666667,76,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00DQVV612,4,4.0,1,25.0,36.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07ZQ1QXK7,3,4.666666666666667,0,0.0,36.0,3,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B005V3AUK6,3,3.6666666666666665,0,0.0,36.0,2,Price or value issue,"Review pricing, product size communication, and value perception."
B001JTGO7Y,7,4.142857142857143,1,14.285714285714285,36.0,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B097BSKSQW,9,3.6666666666666665,2,22.22222222222222,36.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B083B67373,3,4.333333333333333,0,0.0,36.0,1,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B017E884HQ,3,3.6666666666666665,0,0.0,36.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07HR5QSN2,3,4.333333333333333,0,0.0,36.0,6,Positive feedback,Use positive feedback themes in marketing and product positioning.
B001HS29LM,3,4.0,0,0.0,36.0,7,Positive feedback,Use positive feedback themes in marketing and product positioning.
B073WQ51Z4,3,3.6666666666666665,1,33.33333333333333,36.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08737DGCY,4,4.0,1,25.0,36.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0811YBYVR,8,3.75,1,12.5,36.0,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B079C7X4ZQ,3,3.3333333333333335,1,33.33333333333333,36.0,0,General mixed feedback,Monitor mixed feedback for emerging dissatisfaction themes.
B078Z6MGVW,3,3.6666666666666665,1,33.33333333333333,36.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07K153R2B,3,4.666666666666667,0,0.0,36.0,1,Price or value issue,"Review pricing, product size communication, and value perception."
B07W1WJZFG,4,4.5,0,0.0,36.0,0,Price or value issue,"Review pricing, product size communication, and value perception."
B00J7QCNDU,36,4.305555555555555,3,8.333333333333332,35.97222222222222,151,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01INSN2K0,6,3.8333333333333335,1,16.666666666666664,35.833333333333336,8,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08P5JZYX8,4,4.0,0,0.0,35.75,1,Packaging or delivery issue,"Review packaging quality, fulfilment process, and delivery damage complaints."
B0BTJ6SYKB,10,4.3,0,0.0,35.7,2,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B01MRCJT0N,3,3.6666666666666665,1,33.33333333333333,35.666666666666664,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01MTQW0BK,6,4.0,0,0.0,35.666666666666664,8,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00326GR9W,3,4.333333333333333,0,0.0,35.666666666666664,4,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B08CL46XNM,3,5.0,0,0.0,35.666666666666664,0,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B08QKXY1KN,3,4.666666666666667,0,0.0,35.666666666666664,0,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B01GDYH3RE,5,3.4,1,20.0,35.6,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B085G2ZZH4,4,4.75,0,0.0,35.5,7,Size or quantity issue,"Improve product size visibility, images, and quantity information."
B0837K9W6P,4,4.25,0,0.0,35.5,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00L4HJX7O,8,4.5,1,12.5,35.5,6,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B01ARHEHMC,6,3.8333333333333335,1,16.666666666666664,35.5,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B086TS3BKQ,4,4.5,0,0.0,35.5,0,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B01LFO6IZK,8,4.125,1,12.5,35.375,20,Positive feedback,Use positive feedback themes in marketing and product positioning.
B000050FDE,6,4.5,0,0.0,35.333333333333336,11,Price or value issue,"Review pricing, product size communication, and value perception."
B00SH5WGNE,3,3.6666666666666665,1,33.33333333333333,35.333333333333336,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0007D5DS4,3,5.0,0,0.0,35.333333333333336,7,Size or quantity issue,"Improve product size visibility, images, and quantity information."
B07ZQRX7FX,3,4.333333333333333,0,0.0,35.333333333333336,0,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B08P7PSMRR,3,4.666666666666667,0,0.0,35.333333333333336,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07VMRQHV5,3,4.666666666666667,0,0.0,35.333333333333336,0,Packaging or delivery issue,"Review packaging quality, fulfilment process, and delivery damage complaints."
B06XP1R15N,6,4.166666666666667,1,16.666666666666664,35.333333333333336,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08BZ1RHPS,3,4.0,0,0.0,35.333333333333336,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08BB3P4VQ,3,4.333333333333333,0,0.0,35.333333333333336,0,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B07P83R5GT,3,3.6666666666666665,1,33.33333333333333,35.333333333333336,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08LFYMGS5,3,4.333333333333333,0,0.0,35.333333333333336,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B015YE34MC,3,3.3333333333333335,1,33.33333333333333,35.333333333333336,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00PXYOH9S,4,4.25,1,25.0,35.25,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B017FYTGHQ,4,4.25,1,25.0,35.25,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07SW7D6ZR,5,4.0,0,0.0,35.2,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00OXDWFG2,5,4.6,0,0.0,35.2,5,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B0C17MLTNF,5,4.0,1,20.0,35.2,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0009MFUOA,10,4.4,1,10.0,35.2,32,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07MMW5654,3,3.6666666666666665,0,0.0,35.0,0,General mixed feedback,Monitor mixed feedback for emerging dissatisfaction themes.
B083LHHQYF,5,4.2,1,20.0,35.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07PCSRSND,3,4.0,0,0.0,35.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07R3BMYBG,10,4.3,0,0.0,35.0,13,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07JHW6VWB,3,4.333333333333333,0,0.0,35.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01DGWYQCG,8,3.75,2,25.0,35.0,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B003XSINE6,3,5.0,0,0.0,35.0,3,Skin reaction or irritation,Escalate to product safety/quality team and review ingredient warnings.
B01N2VTZCC,6,3.8333333333333335,1,16.666666666666664,34.833333333333336,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07T2L6JQR,4,4.25,1,25.0,34.75,17,Positive feedback,Use positive feedback themes in marketing and product positioning.
B071XX8T2N,7,4.142857142857143,1,14.285714285714285,34.714285714285715,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07D6KYSJH,3,4.333333333333333,0,0.0,34.666666666666664,1,Packaging or delivery issue,"Review packaging quality, fulfilment process, and delivery damage complaints."
B086MN4SRX,3,4.666666666666667,0,0.0,34.666666666666664,0,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B088R5YRMJ,3,4.666666666666667,0,0.0,34.666666666666664,2,Size or quantity issue,"Improve product size visibility, images, and quantity information."
B08DK4NDM3,3,4.0,0,0.0,34.666666666666664,0,Packaging or delivery issue,"Review packaging quality, fulfilment process, and delivery damage complaints."
B01HIIT4TE,6,4.666666666666667,0,0.0,34.666666666666664,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08XMBHL8C,17,4.0,4,23.52941176470588,34.529411764705884,12,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07KQ1T9B8,4,4.25,1,25.0,34.5,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0148MCDYQ,4,3.75,1,25.0,34.5,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08WCG4JCC,6,4.833333333333333,0,0.0,34.5,13,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08C72C56Z,6,4.333333333333333,0,0.0,34.5,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08L3J4FB9,5,4.2,1,20.0,34.4,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07NPCT6L5,5,4.6,0,0.0,34.4,0,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B087D7MVHB,5,4.6,0,0.0,34.4,8,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B079NV9PBG,21,4.0476190476190474,4,19.047619047619047,34.38095238095238,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07T18681V,3,4.0,1,33.33333333333333,34.333333333333336,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08C9T688H,3,4.0,1,33.33333333333333,34.333333333333336,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B007VN7EZI,3,4.0,1,33.33333333333333,34.333333333333336,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01AL9W2TG,3,4.0,1,33.33333333333333,34.333333333333336,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07HBVV2NN,3,3.6666666666666665,0,0.0,34.333333333333336,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00MNAE3KS,3,3.6666666666666665,1,33.33333333333333,34.333333333333336,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07PGLQ6P2,3,4.333333333333333,0,0.0,34.333333333333336,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B000FED5D0,6,4.166666666666667,1,16.666666666666664,34.333333333333336,37,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08F4XPC97,3,4.666666666666667,0,0.0,34.333333333333336,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01CJ9QPOE,3,3.6666666666666665,1,33.33333333333333,34.333333333333336,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00BJPZ28K,3,3.6666666666666665,0,0.0,34.333333333333336,5,General mixed feedback,Monitor mixed feedback for emerging dissatisfaction themes.
B00BGFIITI,3,4.666666666666667,0,0.0,34.333333333333336,7,Packaging or delivery issue,"Review packaging quality, fulfilment process, and delivery damage complaints."
B09V1WFGFX,3,4.333333333333333,0,0.0,34.333333333333336,16,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
